,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
537,0,0,3.6,16,4,6,306,150.0,9062
538,0,0,3.6,8,4,0,271,250.0,9062
539,1,0,3.8,15,4,0,260,400.0,9062
540,0,0,3.6,46,4,90,1756,200.0,9062
541,0,0,0.0,0,4,0,271,300.0,9062
542,1,0,3.3,13,4,47,1224,300.0,7695
543,1,0,3.3,9,4,40,1192,250.0,1029
544,1,0,4.0,43,4,40,1217,250.0,1329
545,1,0,2.7,97,4,27,2568,400.0,9062
546,0,0,0.0,0,29,40,1489,200.0,9062
547,1,0,3.7,22,4,88,1746,250.0,6020
548,0,0,3.5,15,4,6,260,400.0,9062
549,0,0,0.0,0,32,91,1192,350.0,9062
550,1,0,3.6,27,4,40,1254,250.0,5125
551,1,1,0.0,0,1,27,1029,500.0,5426
552,1,0,3.9,888,1,27,2235,750.0,4895
553,1,1,4.0,349,1,27,2412,1200.0,2055
554,1,0,4.2,287,1,78,1818,350.0,9062
555,1,1,4.6,2556,1,29,2316,600.0,9062
556,1,1,4.2,354,1,27,223,800.0,1101
557,1,1,4.1,775,1,27,2152,800.0,9062
558,1,1,4.2,2115,1,27,2332,800.0,9062
559,0,1,3.8,977,1,60,1389,1300.0,9062
560,0,0,4.1,868,1,73,1107,1200.0,9062
561,1,0,4.0,324,1,19,740,700.0,7983
562,1,0,4.1,787,1,27,950,800.0,9062
563,1,0,4.2,504,1,19,765,550.0,1592
564,1,0,4.1,402,1,19,577,500.0,6126
565,1,1,4.2,150,1,19,740,600.0,2503
566,1,1,4.2,164,1,19,636,500.0,3679
567,0,0,4.2,244,1,27,1556,800.0,9062
568,1,0,4.0,771,1,27,2553,450.0,8125
569,1,0,4.2,1647,1,27,985,600.0,9062
570,0,1,4.0,808,1,27,1892,850.0,9062
571,0,0,4.0,424,1,19,643,450.0,9062
572,1,0,3.9,135,1,27,1930,800.0,6548
573,0,0,0.0,0,1,28,1007,1000.0,9062
574,0,0,3.9,28,1,65,2455,300.0,9062
575,1,0,3.8,918,1,22,764,800.0,9062
576,1,0,3.8,90,1,19,577,650.0,9062
577,1,0,3.9,519,1,27,896,900.0,9062
578,1,0,3.6,105,1,27,2709,700.0,9062
579,0,0,3.7,43,1,10,1892,700.0,9062
580,0,0,3.7,46,1,90,1756,400.0,9062
581,1,0,3.9,133,1,19,713,800.0,2320
582,1,0,3.8,144,1,19,839,700.0,9062
583,0,0,3.9,93,1,19,734,300.0,9062
584,1,0,3.8,42,1,78,2553,300.0,5205
585,1,0,2.5,247,1,27,1818,500.0,5112
586,1,0,3.1,13,1,19,636,400.0,5428
587,0,0,3.7,39,1,27,1892,450.0,9062
588,1,0,3.0,62,1,19,721,400.0,4338
589,1,0,3.8,160,1,27,1892,700.0,7278
590,0,0,3.5,14,1,88,1756,200.0,9062
591,0,0,3.8,42,1,27,1892,700.0,9062
592,1,0,3.1,119,1,27,407,700.0,9062
593,1,0,3.6,129,1,27,1710,600.0,2382
594,0,0,3.3,62,1,8,2553,800.0,9062
595,0,0,0.0,0,1,65,2455,200.0,9062
596,1,0,3.6,24,1,27,1892,600.0,9062
597,0,0,0.0,0,1,27,2200,500.0,9062
598,0,0,2.6,283,1,27,1818,600.0,9062
599,0,0,3.6,42,1,17,374,300.0,9062
600,0,0,3.4,10,1,78,1699,300.0,9062
601,0,0,3.7,39,1,27,2099,950.0,9062
602,1,0,3.8,59,1,27,1892,750.0,9062
603,1,0,3.5,179,1,27,1914,600.0,6434
604,0,0,3.8,62,1,78,2484,150.0,9062
605,0,0,3.4,6,1,27,1007,500.0,9062
606,0,0,3.1,30,1,8,905,1000.0,9062
607,0,0,3.5,10,1,78,2466,300.0,9062
608,0,0,3.6,36,1,27,1804,500.0,9062
609,0,0,3.7,31,1,19,577,300.0,9062
610,0,0,0.0,0,1,8,1320,500.0,9062
611,0,0,3.2,11,1,19,598,600.0,9062
612,0,0,3.0,98,1,8,1892,800.0,9062
613,0,0,3.5,18,1,17,1600,150.0,9062
614,0,0,3.5,10,1,27,2553,500.0,9062
615,0,0,2.7,128,1,27,979,850.0,9062
616,0,0,0.0,0,1,78,2589,400.0,9062
617,1,0,2.8,45,1,27,2334,800.0,3909
618,1,0,3.2,119,1,27,1892,400.0,9062
619,1,0,3.4,12,1,17,363,150.0,9062
620,0,0,0.0,0,1,78,444,350.0,9062
621,0,0,3.3,4,1,19,707,500.0,9062
622,0,0,0.0,0,1,19,706,900.0,9062
623,0,0,0.0,0,1,27,1892,700.0,9062
624,0,0,0.0,0,1,17,363,150.0,9062
625,1,0,0.0,0,1,27,2580,500.0,6105
626,1,0,3.5,41,80,58,2324,400.0,9062
627,1,0,3.7,405,1,27,2322,750.0,7588
628,1,0,3.9,388,1,27,506,650.0,1642
629,0,0,4.7,651,1,78,2455,100.0,9062
630,1,0,0.0,0,1,78,1481,300.0,3664
631,1,0,4.3,734,1,78,2568,200.0,8434
632,0,0,3.7,21,1,78,1818,450.0,9062
633,0,0,4.0,1047,1,78,1533,450.0,9062
634,1,0,3.8,505,1,78,554,450.0,1166
635,0,0,3.6,55,1,78,1277,200.0,9062
636,1,0,3.9,264,1,78,2455,200.0,5748
637,1,0,3.8,133,1,78,1715,300.0,2378
638,0,0,0.0,0,1,78,2455,100.0,9062
639,1,0,3.9,286,1,78,554,500.0,6060
640,0,0,4.4,343,1,78,2455,100.0,9062
641,1,0,3.6,66,1,78,2455,150.0,5753
642,1,0,3.4,10,1,78,2455,100.0,9062
643,1,0,3.8,61,1,78,1892,300.0,9062
644,0,0,3.8,70,1,78,1264,500.0,9062
645,1,0,3.6,28,1,78,521,300.0,976
646,1,0,3.8,70,1,78,2455,100.0,222
647,1,0,3.8,28,1,78,1254,150.0,8331
648,1,0,3.5,15,1,78,2224,250.0,9062
649,1,0,3.8,131,1,78,403,250.0,3525
650,0,0,3.8,19,1,78,2455,150.0,9062
651,1,0,3.7,237,1,78,2512,200.0,3720
652,1,0,3.3,6,1,78,2547,500.0,4436
653,1,0,4.1,201,1,78,2568,300.0,3419
654,1,0,2.8,506,1,78,2081,500.0,9062
655,0,0,4.1,520,1,78,430,300.0,9062
656,0,0,0.0,0,1,78,1818,150.0,9062
657,1,0,3.8,104,1,78,445,300.0,2210
658,0,0,3.7,88,1,78,2547,300.0,9062
659,1,0,3.6,95,1,78,2600,150.0,9062
660,1,0,3.7,136,1,78,2380,600.0,1488
661,1,0,3.8,101,1,78,445,400.0,6852
662,1,0,4.2,60,1,78,2568,200.0,178
663,0,0,3.9,88,1,78,2455,250.0,9062
664,0,0,3.5,8,1,78,2455,200.0,9062
665,0,0,3.4,145,1,78,1366,300.0,9062
666,1,0,3.6,46,1,78,1328,500.0,1554
667,1,0,3.4,22,1,78,2455,200.0,2123
668,1,0,3.9,57,1,78,2568,200.0,4892
669,0,0,3.8,189,1,78,2455,300.0,9062
670,0,0,3.7,22,1,78,1254,500.0,9062
671,1,0,3.6,18,1,78,1363,250.0,9062
672,1,0,3.7,73,1,78,445,400.0,5988
673,0,0,3.8,39,1,78,2495,350.0,9062
674,1,0,3.9,540,1,78,2322,800.0,5593
675,0,0,3.6,71,1,78,2200,250.0,9062
676,1,0,3.6,24,1,78,435,250.0,1680
677,0,0,0.0,0,1,78,2484,100.0,9062
678,0,0,3.5,11,1,78,2568,300.0,9062
679,0,0,3.4,9,1,78,1707,350.0,9062
680,0,0,3.5,12,1,78,1277,500.0,9062
681,1,0,3.8,120,1,78,2084,250.0,453
682,1,0,3.0,82,1,78,2568,300.0,4384
683,1,0,3.5,88,1,78,2556,350.0,1783
684,1,0,0.0,0,1,78,2152,400.0,9062
685,1,0,4.0,17,1,78,2455,150.0,9062
686,0,0,0.0,0,1,78,2553,400.0,9062
687,1,0,3.0,87,1,78,2326,600.0,6250
688,1,0,3.4,14,1,78,2455,300.0,2241
689,0,0,3.5,31,1,78,1818,200.0,9062
690,0,0,3.5,17,1,78,2455,300.0,9062
691,1,0,4.2,415,1,78,1875,500.0,1769
692,1,0,3.3,128,1,78,1892,300.0,3332
693,0,0,4.1,94,1,78,2455,100.0,9062
694,0,0,3.8,64,1,78,1261,250.0,9062
695,0,0,3.7,65,1,78,1380,300.0,9062
696,1,0,3.4,7,1,78,1892,250.0,6433
697,0,0,3.3,5,1,78,2455,350.0,9062
698,0,0,3.5,52,1,78,2455,300.0,9062
699,1,0,2.7,123,1,78,1254,200.0,5940
700,1,0,3.0,290,1,78,1921,450.0,98
701,1,0,3.7,59,1,78,2280,200.0,9062
702,0,0,3.7,130,1,78,2455,200.0,9062
703,1,0,2.8,91,1,78,1946,400.0,1727
704,1,0,3.3,12,1,78,403,300.0,5326
705,1,0,3.5,80,1,78,2699,250.0,7652
706,1,0,3.9,441,1,78,2556,400.0,3654
707,0,0,3.4,10,1,78,1818,250.0,9062
708,0,0,3.5,12,1,78,2620,100.0,9062
709,0,0,3.4,7,1,78,2620,100.0,9062
710,0,0,3.4,8,1,78,490,300.0,9062
711,0,0,0.0,0,1,78,1818,200.0,9062
712,0,0,3.2,9,1,78,403,300.0,9062
713,0,0,3.6,47,1,78,2620,150.0,9062
714,0,0,3.1,29,1,78,1818,150.0,9062
715,0,0,0.0,0,1,78,403,250.0,9062
716,0,0,0.0,0,1,78,2280,200.0,9062
717,0,0,0.0,0,1,78,2455,100.0,9062
718,0,0,0.0,0,1,78,2620,150.0,9062
719,0,0,0.0,0,1,78,1715,250.0,9062
720,0,0,0.0,0,1,78,2455,400.0,9062
721,1,0,3.8,66,1,78,121,300.0,9022
722,1,0,3.1,28,1,78,403,200.0,9062
723,0,0,3.2,4,1,78,1254,200.0,9062
724,0,0,3.3,7,1,78,1715,200.0,9062
725,0,0,3.2,5,1,78,2200,250.0,9062
726,0,0,3.1,6,1,78,1376,100.0,9062
727,0,0,3.3,17,1,78,2638,200.0,9062
728,0,0,3.0,27,1,78,2660,200.0,9062
729,0,0,3.1,9,1,78,403,200.0,9062
730,0,0,3.3,4,1,78,1603,200.0,9062
731,0,0,0.0,0,1,78,2255,400.0,9062
732,0,0,0.0,0,1,78,2455,150.0,9062
733,0,0,0.0,0,1,78,389,80.0,9062
734,0,0,0.0,0,1,78,2455,150.0,9062
735,0,0,0.0,0,1,78,1818,100.0,9062
736,0,0,3.7,21,1,78,1357,150.0,9062
737,0,0,3.6,22,1,78,55,300.0,9062
738,0,0,3.0,15,1,78,1892,300.0,9062
739,0,0,0.0,0,1,78,57,150.0,9062
740,0,0,0.0,0,1,78,55,250.0,9062
741,0,0,0.0,0,1,78,461,150.0,9062
742,0,0,0.0,0,1,78,403,250.0,9062
743,0,0,0.0,0,1,78,2455,150.0,9062
744,0,0,0.0,0,1,78,2466,150.0,9062
745,0,0,0.0,0,1,80,1453,350.0,9062
746,0,0,0.0,0,1,78,2455,250.0,9062
747,0,0,0.0,0,1,78,2466,300.0,9062
748,0,0,0.0,0,1,78,905,450.0,9062
749,0,0,0.0,0,1,78,2512,150.0,9062
750,0,0,0.0,0,1,78,2455,150.0,9062
751,0,0,0.0,0,1,78,2484,300.0,9062
752,0,0,0.0,0,1,78,2465,150.0,9062
753,1,0,0.0,0,1,78,2455,200.0,9062
754,1,0,3.4,19,1,78,2547,200.0,9062
755,1,0,3.4,8,1,79,2463,250.0,126
756,1,0,3.6,84,1,78,2553,250.0,1293
757,0,0,4.0,42,1,78,2600,300.0,9062
758,0,0,0.0,0,1,78,1254,100.0,9062
759,1,0,3.0,213,1,78,2226,400.0,7832
760,1,0,2.9,11,1,78,1818,500.0,6385
761,1,0,3.8,58,1,78,2500,300.0,7111
762,0,0,4.2,725,32,78,2466,350.0,9062
763,1,0,3.9,750,4,27,2009,500.0,5948
764,0,0,3.8,166,4,27,2181,600.0,9062
765,0,0,4.4,4460,4,78,2455,150.0,9062
766,0,0,3.9,153,4,27,2455,350.0,9062
767,1,0,3.8,469,4,27,1914,750.0,3189
768,1,0,4.1,364,4,27,2504,550.0,8527
769,1,0,3.8,286,4,27,1818,600.0,6370
770,1,0,3.8,527,4,27,1818,500.0,720
771,1,0,3.9,101,4,78,2455,150.0,7004
772,1,0,4.1,558,4,78,2455,150.0,9062
773,0,0,3.8,94,57,27,1892,550.0,9062
774,0,0,3.8,148,4,29,1888,550.0,9062
775,0,0,2.7,377,4,73,2028,1100.0,9062
776,0,0,3.9,206,4,78,2540,450.0,9062
777,1,0,3.3,5,4,28,2556,800.0,9062
778,0,0,3.9,100,4,78,2553,300.0,9062
779,1,0,4.2,444,4,78,2455,100.0,7007
780,0,0,3.9,133,4,27,1530,650.0,9062
781,1,0,4.0,219,4,19,733,600.0,8664
782,0,0,4.2,253,4,78,2455,250.0,9062
783,0,0,3.4,51,4,78,2490,350.0,9062
784,0,0,3.7,61,4,27,532,600.0,9062
785,1,0,3.8,155,57,27,2521,400.0,7512
786,1,0,3.9,233,32,27,1565,800.0,1533
787,1,0,3.7,264,57,27,1918,750.0,6331
788,0,0,3.9,66,4,27,2455,400.0,9062
789,0,0,4.1,238,4,78,2455,600.0,9062
790,1,0,3.8,58,4,78,814,150.0,8469
791,1,0,3.9,47,4,78,2455,200.0,4831
792,1,0,3.5,155,4,78,445,400.0,1706
793,1,0,4.1,176,4,27,97,800.0,5914
794,1,0,3.7,93,4,78,2620,200.0,3081
795,0,0,3.8,124,4,78,2520,300.0,9062
796,1,0,4.3,275,4,78,2455,100.0,9062
797,0,0,4.2,254,4,78,2455,150.0,9062
798,0,0,4.1,177,4,78,2455,100.0,9062
799,1,0,3.7,23,32,78,1999,300.0,1186
800,1,0,4.0,132,4,78,1254,200.0,9062
801,1,0,3.6,35,32,78,2433,300.0,6031
802,1,0,3.8,74,4,78,2553,300.0,7901
803,1,0,3.9,38,4,78,814,200.0,8480
804,1,0,3.6,172,84,27,1892,700.0,9062
805,1,0,3.4,4,4,27,2070,500.0,465
806,1,0,0.0,0,4,78,2306,300.0,9062
807,1,0,3.9,543,4,78,2512,300.0,9062
808,0,0,4.0,52,4,78,2455,300.0,9062
809,0,0,3.7,217,4,27,2014,450.0,9062
810,0,0,2.9,34,4,27,2469,750.0,9062
811,0,0,3.3,6,4,78,2141,300.0,9062
812,1,0,3.6,15,4,78,2455,100.0,9062
813,0,0,3.9,111,4,27,1982,700.0,9062
814,1,0,3.8,133,4,78,2638,200.0,8114
815,0,0,3.8,39,32,78,2547,250.0,9062
816,0,0,4.0,64,4,78,2455,200.0,9062
817,0,0,3.6,16,57,78,2455,300.0,9062
818,1,0,3.8,25,4,78,2400,350.0,9062
819,0,0,3.6,8,57,27,2203,800.0,9062
820,0,0,3.3,6,4,27,2553,450.0,9062
821,0,0,3.2,14,32,78,2455,250.0,9062
822,0,0,3.6,46,4,78,111,450.0,9062
823,0,0,3.8,148,4,78,1380,150.0,9062
824,1,0,3.7,21,57,78,2455,300.0,9062
825,0,0,0.0,0,57,28,2218,550.0,9062
826,0,0,3.8,55,80,58,956,300.0,9062
827,0,0,0.0,0,58,27,968,800.0,9062
828,0,0,0.0,0,4,27,1818,450.0,9062
829,1,0,3.7,67,49,27,1818,700.0,9062
830,1,0,3.7,31,57,78,2547,300.0,245
831,0,0,3.3,4,32,78,2455,250.0,9062
832,0,0,3.2,4,4,78,2466,100.0,9062
833,0,0,0.0,0,4,78,2455,100.0,9062
834,0,0,3.9,26,4,78,2638,300.0,9062
835,1,0,3.7,57,4,78,1599,200.0,8771
836,1,0,3.2,71,4,78,555,600.0,8872
837,1,0,0.0,0,4,78,1892,300.0,2280
838,0,0,3.6,22,4,78,1363,150.0,9062
839,0,0,0.0,0,57,78,2484,150.0,9062
840,0,0,3.2,8,57,78,403,150.0,9062
841,0,0,0.0,0,4,78,2512,100.0,9062
842,0,0,0.0,0,57,78,2200,400.0,9062
843,0,0,0.0,0,4,78,1254,150.0,9062
844,0,0,0.0,0,57,78,403,250.0,9062
845,0,0,0.0,0,84,78,1892,300.0,9062
846,0,0,0.0,0,32,78,2223,200.0,9062
847,1,0,3.2,11,4,78,356,150.0,7668
848,1,0,3.6,17,4,78,863,300.0,9062
849,0,0,0.0,0,4,78,403,160.0,9062
850,0,0,0.0,0,4,78,2553,150.0,9062
851,0,1,3.8,977,1,60,1389,1300.0,9062
852,0,0,4.1,868,1,73,1107,1200.0,9062
853,0,0,3.7,43,1,10,1892,700.0,9062
854,0,0,3.3,62,1,8,2553,800.0,9062
855,0,0,3.1,30,1,8,905,1000.0,9062
856,0,0,0.0,0,1,8,1320,500.0,9062
857,0,0,3.0,98,1,8,1892,800.0,9062
858,0,0,2.7,377,4,73,2028,1100.0,9062
859,1,1,4.4,2487,3,73,2100,900.0,9062
860,1,1,4.2,1964,3,27,129,1000.0,786
861,1,0,4.3,3178,3,27,2174,750.0,5216
862,1,0,3.3,455,3,27,67,550.0,4343
863,0,0,3.1,19,3,27,2227,800.0,9062
864,0,1,4.7,3845,29,27,2068,1600.0,9062
865,0,0,4.3,353,29,27,2200,1200.0,9062
866,0,1,4.1,1234,29,27,2218,800.0,9062
867,1,1,4.1,1538,29,27,243,1000.0,2482
868,0,1,3.9,49,29,27,2042,900.0,9062
869,1,1,3.8,756,29,27,1818,1000.0,9062
870,1,1,4.0,347,29,27,2033,1000.0,9062
871,0,0,0.0,0,29,19,577,600.0,9062
872,0,1,4.0,165,29,27,2556,1000.0,9062
873,0,0,3.3,177,29,27,1930,950.0,9062
874,0,0,2.7,43,29,27,2063,1000.0,9062
875,1,0,3.0,102,0,27,2553,600.0,5024
876,1,0,3.8,54,3,19,711,500.0,9058
877,0,1,4.0,200,3,19,643,700.0,9062
878,1,0,3.9,102,3,19,600,450.0,8756
879,0,0,0.0,0,3,19,608,600.0,9062
880,1,0,3.7,171,3,19,577,300.0,2088
881,1,0,3.7,37,3,19,608,400.0,5271
882,1,0,3.9,40,3,53,715,400.0,1076
883,0,0,3.9,125,3,19,723,500.0,9062
884,1,0,3.9,49,3,19,577,600.0,3182
885,0,0,3.6,19,3,19,706,900.0,9062
886,0,0,3.8,69,3,20,598,700.0,9062
887,0,0,3.9,52,3,19,696,700.0,9062
888,1,0,3.6,18,3,40,1206,900.0,2963
889,0,0,3.9,78,3,19,577,350.0,9062
890,0,1,3.6,39,3,22,772,800.0,9062
891,1,0,2.7,48,3,81,868,650.0,6092
892,0,0,3.6,13,3,19,577,700.0,9062
893,0,0,0.0,0,3,19,722,400.0,9062
894,0,0,3.3,14,3,22,682,700.0,9062
895,0,0,3.7,9,3,19,714,400.0,9062
896,0,0,0.0,0,3,39,6,300.0,9062
897,0,0,0.0,0,3,78,1422,500.0,9062
898,1,0,4.1,46,29,19,789,600.0,8183
899,0,0,4.0,129,29,19,643,600.0,9062
900,1,0,0.0,0,29,19,780,450.0,1356
901,1,1,3.9,727,29,19,681,800.0,698
902,0,0,0.0,0,29,19,577,600.0,9062
903,0,0,4.1,521,29,19,668,550.0,9062
904,1,0,4.1,203,29,81,618,650.0,563
905,1,1,4.4,4381,29,29,2316,600.0,4053
906,1,0,3.7,131,29,19,791,400.0,4919
907,0,0,3.7,34,29,19,611,500.0,9062
908,1,0,3.7,46,29,19,544,450.0,8797
909,1,0,3.6,10,29,19,583,500.0,9062
910,1,0,2.6,18,29,19,1041,500.0,9062
911,0,0,3.4,48,29,19,706,550.0,9062
912,0,0,3.4,6,29,19,769,600.0,9062
913,0,0,0.0,0,29,19,577,500.0,9062
914,0,0,0.0,0,29,78,1439,300.0,9062
915,1,0,3.7,127,29,19,745,700.0,876
916,1,0,2.7,85,29,19,781,500.0,5550
917,0,0,3.2,11,0,19,722,500.0,9062
918,1,0,4.5,1178,0,39,1459,500.0,9062
919,1,0,3.7,335,0,27,94,800.0,9062
920,1,0,3.8,254,0,27,483,800.0,4458
921,1,0,3.6,21,3,78,2276,400.0,8825
922,1,0,3.8,20,29,78,316,400.0,9062
923,1,0,4.1,63,29,92,1368,300.0,4004
924,1,0,4.0,244,0,78,330,400.0,9062
925,1,0,3.4,9,29,92,158,400.0,3302
926,1,0,3.6,113,29,92,1656,400.0,3846
927,1,0,3.7,5,29,92,1890,400.0,7029
928,1,0,2.9,255,0,78,1818,250.0,9062
929,1,0,4.5,549,0,40,1198,400.0,9062
930,1,0,4.1,775,0,78,2568,300.0,9062
931,1,0,3.9,38,0,92,2455,250.0,9062
932,1,0,3.6,208,29,92,486,300.0,8762
933,1,0,4.1,739,29,39,905,500.0,8359
934,1,0,3.8,310,3,78,1818,400.0,1971
935,1,0,3.3,42,0,78,1254,500.0,6615
936,1,0,4.0,126,0,78,1818,150.0,3428
937,1,0,4.1,427,3,92,2163,500.0,3379
938,1,0,4.0,197,0,78,1818,300.0,9062
939,1,0,4.1,601,0,78,2327,700.0,8660
940,1,0,3.9,488,29,92,472,400.0,2017
941,1,0,4.0,396,3,78,2553,400.0,9062
942,1,0,3.6,474,0,78,1946,450.0,9062
943,1,0,2.9,172,0,78,1892,300.0,5718
944,1,0,3.1,175,3,78,55,250.0,9062
945,1,0,4.0,939,0,27,893,600.0,9062
946,1,0,3.9,173,0,78,2300,250.0,8818
947,1,0,3.9,77,3,78,1818,400.0,632
948,1,0,3.9,326,0,19,1889,200.0,9062
949,1,0,3.3,212,29,78,404,350.0,2292
950,1,0,4.1,464,0,78,1857,300.0,9062
951,1,0,3.3,628,3,39,1446,450.0,7457
952,1,0,3.6,518,29,27,2553,400.0,5110
953,1,0,3.9,70,3,40,1192,350.0,1033
954,1,0,3.9,62,29,78,561,300.0,1893
955,1,0,0.0,0,0,78,1689,200.0,6850
956,1,0,0.0,0,0,78,1818,300.0,3604
957,1,0,4.4,819,32,40,1496,400.0,9062
958,1,0,2.6,171,0,27,75,450.0,7199
959,1,0,3.9,158,3,92,57,400.0,9062
960,1,0,3.4,14,29,92,1818,200.0,9062
961,1,1,4.2,1964,3,27,129,1000.0,784
962,1,0,3.7,207,0,78,905,300.0,7861
963,1,0,4.0,138,3,39,403,650.0,3609
964,1,0,3.3,455,3,27,67,550.0,4342
965,1,0,3.9,14,29,92,97,400.0,9062
966,1,0,3.4,13,3,27,1892,600.0,7936
967,1,0,3.8,181,3,53,1859,600.0,6586
968,1,0,3.6,140,3,78,1658,200.0,825
969,1,0,3.2,44,0,78,1892,300.0,7272
970,1,0,3.6,43,29,78,535,300.0,1412
971,1,0,2.7,159,29,78,2306,750.0,7588
972,1,0,3.4,76,3,78,1892,450.0,8481
973,1,0,3.6,16,29,59,425,100.0,9062
974,1,0,3.5,74,3,78,1818,400.0,6848
975,1,0,3.9,20,0,92,260,200.0,9062
976,1,0,3.7,9,29,92,985,400.0,8280
977,1,0,4.1,51,29,92,2568,200.0,5755
978,1,0,3.5,53,3,78,1892,350.0,955
979,1,0,3.1,28,0,92,503,400.0,9062
980,1,0,3.2,166,3,78,2380,600.0,9062
981,1,0,3.9,50,3,78,2147,400.0,2234
982,1,0,3.7,128,3,92,483,400.0,4972
983,1,0,0.0,0,29,92,1746,200.0,620
984,1,0,3.6,8,3,92,1551,500.0,6793
985,1,0,2.9,126,0,78,905,300.0,928
986,1,0,3.4,24,29,92,1582,150.0,5858
987,1,0,4.0,952,32,78,2116,400.0,3606
988,1,0,3.4,51,38,78,445,400.0,9062
989,1,0,3.8,472,3,78,555,600.0,3254
990,1,1,4.0,739,3,27,503,800.0,5371
991,1,0,4.0,117,3,27,2553,500.0,9062
992,1,0,3.9,255,0,27,67,500.0,1941
993,1,0,4.0,1974,29,27,500,800.0,8424
994,1,0,3.7,65,29,78,1613,400.0,2177
995,1,1,4.2,1428,29,27,93,800.0,2489
996,1,0,3.3,39,0,48,1818,400.0,408
997,1,0,3.4,43,3,78,1257,400.0,9055
998,1,0,3.7,13,29,92,271,200.0,7146
999,1,0,3.6,34,29,78,979,200.0,3126
1000,1,0,2.9,345,0,92,1869,450.0,7198
1001,1,0,3.5,8,0,39,1892,600.0,9062
1002,1,0,3.8,23,29,78,2351,150.0,9062
1003,1,0,4.0,332,29,78,2553,300.0,9062
1004,1,1,4.0,199,29,78,2326,700.0,4028
1005,1,0,3.9,20,0,92,1217,300.0,913
1006,1,0,0.0,0,29,27,2141,600.0,5342
1007,1,0,3.5,11,29,78,2547,200.0,2675
1008,1,0,3.9,437,29,78,554,400.0,1169
1009,1,0,3.8,207,3,27,409,700.0,1623
1010,1,1,4.4,4381,29,29,2316,600.0,9062
1011,1,0,3.8,55,3,78,2553,300.0,9062
1012,1,0,3.2,19,0,78,1892,400.0,6407
1013,1,0,4.0,597,3,78,1818,400.0,2771
1014,1,0,3.5,16,29,92,121,400.0,7993
1015,1,0,3.6,35,29,78,1892,200.0,4433
1016,1,0,3.5,9,3,78,1264,250.0,7971
1017,1,0,3.0,102,0,27,2553,600.0,9062
1018,1,0,3.9,189,0,78,445,300.0,2124
1019,1,0,3.7,131,29,19,791,400.0,9062
1020,1,0,4.2,373,29,27,461,750.0,9062
1021,1,0,3.9,435,0,27,313,650.0,5409
1022,1,0,3.3,6,3,78,1919,300.0,959
1023,1,0,4.1,292,0,27,434,700.0,9062
1024,1,0,3.6,137,3,78,121,300.0,9062
1025,1,0,3.2,133,3,27,1915,500.0,9062
1026,1,0,3.9,37,29,92,2410,250.0,6974
1027,1,0,3.7,170,29,78,1354,200.0,9062
1028,1,0,3.7,21,0,78,879,400.0,3971
1029,1,0,3.6,794,3,27,487,550.0,7538
1030,1,0,4.6,404,3,27,0,1000.0,9062
1031,1,0,3.9,100,0,27,893,600.0,8495
1032,1,0,3.9,38,29,14,369,300.0,9062
1033,1,0,3.2,93,3,78,1892,350.0,4408
1034,1,0,3.3,58,0,78,403,300.0,9062
1035,1,1,3.9,561,3,27,1818,900.0,9062
1036,1,1,3.9,486,0,19,1115,700.0,9062
1037,1,0,3.6,102,3,78,1924,500.0,9062
1038,1,0,3.5,89,3,78,1859,500.0,2110
1039,1,0,3.5,17,38,27,2495,450.0,5709
1040,1,0,3.9,320,3,27,1892,650.0,4538
1041,1,0,4.1,237,29,40,1219,500.0,4720
1042,1,0,3.8,37,3,78,1343,250.0,9062
1043,1,0,3.7,27,0,78,1658,400.0,9062
1044,1,1,3.9,1227,3,27,180,900.0,2085
1045,1,0,3.9,32,0,0,271,500.0,9062
1046,1,0,4.0,95,3,39,1738,600.0,8876
1047,1,1,4.1,1538,29,27,243,1000.0,4510
1048,1,0,3.7,110,3,27,57,800.0,6306
1049,1,0,3.2,45,3,39,2009,400.0,8406
1050,1,0,4.1,381,0,78,121,250.0,7300
1051,1,0,3.8,87,3,92,1343,100.0,9062
1052,1,0,3.7,18,3,40,1217,300.0,9062
1053,1,0,3.9,251,3,39,1875,500.0,1776
1054,1,0,3.0,353,29,78,2021,400.0,9062
1055,1,0,4.0,205,29,39,1859,450.0,3715
1056,1,0,3.9,183,0,78,1366,250.0,8396
1057,1,0,3.9,99,3,40,1496,400.0,9062
1058,1,0,3.9,13,0,78,2395,100.0,573
1059,1,0,4.1,260,29,78,1818,300.0,9062
1060,1,0,3.9,355,0,78,1892,400.0,9062
1061,1,0,4.1,83,0,78,1345,400.0,9062
1062,1,0,2.5,321,29,78,1953,400.0,6076
1063,1,0,3.9,362,0,27,1818,600.0,9062
1064,1,1,4.2,2166,29,76,14,1200.0,3156
1065,1,0,3.7,43,0,27,67,550.0,9062
1066,1,0,3.8,30,3,78,2553,300.0,9062
1067,1,0,4.0,182,29,88,1756,400.0,9062
1068,1,0,3.4,9,29,39,1843,450.0,9062
1069,1,0,3.8,265,3,39,1915,400.0,7932
1070,1,0,3.1,41,0,78,1879,800.0,1744
1071,1,1,3.8,500,3,27,2245,1000.0,9062
1072,1,0,3.1,7,29,92,1615,400.0,3557
1073,1,0,4.0,532,3,27,986,800.0,9062
1074,1,0,3.4,23,0,39,537,300.0,9062
1075,1,0,3.6,42,38,28,907,1500.0,3883
1076,1,1,3.5,551,3,27,1947,600.0,9062
